node_id_start,node_id_end,link,start_date,end_date
12051104,10191998,shareholder of,10-Oct-03,
11004213,10191998,intermediary of,,
12194376,10192161,shareholder of,8-Jul-14,
11009618,10192161,intermediary of,,
11011609,10192162,intermediary of,,
11011609,10192163,intermediary of,,
12146782,10192169,shareholder of,15-Jul-15,
13002768,10192169,beneficiary of,,
11009618,10192169,intermediary of,,
11011609,10192193,intermediary of,,
11013940,10192419,intermediary of,,
11011609,10192439,intermediary of,,
11010757,10192586,intermediary of,,
12061909,10192826,shareholder of,27-Nov-07,
11004219,10192826,intermediary of,,
12064331,10192858,shareholder of,,
11002386,10192858,intermediary of,,
11004317,10192879,intermediary of,,
11005084,10192905,intermediary of,,
11009254,10192907,intermediary of,,
11009254,10192909,intermediary of,,
11003624,10192971,intermediary of,,
12022875,10193238,shareholder of,27-Sep-03,
11004491,10193238,intermediary of,,
11011673,10193249,intermediary of,,
12054060,10193268,shareholder of,,
12054059,10193268,shareholder of,,
12054058,10193268,shareholder of,,
11004213,10193268,intermediary of,,
12064312,10193452,shareholder of,28-Dec-07,
12064313,10193452,shareholder of,28-Dec-07,
12064314,10193452,shareholder of,28-Dec-07,
12064330,10193452,shareholder of,28-Dec-07,
11004960,10193452,intermediary of,,
11012823,10193445,intermediary of,,
12011441,10193454,shareholder of,11-Mar-06,
12011436,10193454,shareholder of,28-Oct-08,
12011438,10193454,shareholder of,11-Mar-06,
12011437,10193454,shareholder of,11-Mar-06,
12011440,10193454,shareholder of,11-Mar-06,
12011439,10193454,shareholder of,11-Mar-06,
11004960,10193454,intermediary of,,
12064637,10193513,shareholder of,,
12064636,10193513,shareholder of,,
12064635,10193513,shareholder of,,
12064634,10193513,shareholder of,,
12018385,10193513,shareholder of,,
11008558,10193513,intermediary of,,
11009254,10193579,intermediary of,,
11008711,10193745,intermediary of,,
11009254,10193786,intermediary of,,
11012544,10193799,intermediary of,,
12058689,10194021,shareholder of,8-Feb-04,
12058690,10194021,shareholder of,8-Feb-04,
12058691,10194021,shareholder of,8-Feb-04,
12058692,10194021,shareholder of,8-Feb-04,
11003260,10194021,intermediary of,,
12007988,10194101,shareholder of,24-May-08,
12007987,10194101,shareholder of,24-May-08,
11003724,10194101,intermediary of,,
11008711,10194135,intermediary of,,
11011076,10194163,intermediary of,,
12056203,10194558,shareholder of,28-Jan-05,4-Aug-06
12056204,10194558,shareholder of,28-Jan-05,4-Aug-06
12056207,10194558,shareholder of,4-Aug-06,
12056208,10194558,shareholder of,4-Aug-06,
12056205,10194558,shareholder of,28-Jan-05,4-Aug-06
12056206,10194558,shareholder of,28-Jan-05,4-Aug-06
11002575,10194558,intermediary of,,
11003855,10194559,intermediary of,,
11003855,10194571,intermediary of,,
12051175,10194663,shareholder of,28-Nov-05,
12051176,10194663,shareholder of,28-Nov-05,
11001731,10194663,intermediary of,,
11007949,10194683,intermediary of,,
11008711,10194699,intermediary of,,
10038886,10194799,same name and registration date as,,
11003055,10194799,intermediary of,,
11011638,10194812,intermediary of,,
10037395,10194879,same name and registration date as,,
11003055,10194879,intermediary of,,
11005876,10194935,intermediary of,,
11006625,10194937,intermediary of,,
11011609,10195309,intermediary of,,
11012406,10195009,intermediary of,,
11014095,10195044,intermediary of,,
11009270,10195048,intermediary of,,
12029123,10195054,shareholder of,2-Aug-89,30-Jan-04
12029122,10195054,shareholder of,2-Aug-89,30-Jan-04
12029238,10195054,shareholder of,2-Aug-89,30-Jan-04
12157329,10195054,shareholder of,30-Jan-04,
12029124,10195054,shareholder of,2-Aug-89,30-Jan-04
11010885,10195054,intermediary of,,
12114497,10195191,shareholder of,24-Feb-14,
12004886,10195191,shareholder of,16-Jul-97,4-Jul-01
12005681,10195191,shareholder of,4-Jul-01,7-Oct-05
12005680,10195191,shareholder of,3-Jun-94,16-Jul-97
12005683,10195191,shareholder of,4-Jul-01,7-Oct-05
12005682,10195191,shareholder of,3-Jun-94,16-Jul-97
12005684,10195191,shareholder of,16-Jul-97,4-Jul-01
12165620,10195191,shareholder of,7-Oct-05,24-Feb-14
12165621,10195191,shareholder of,7-Oct-05,24-Feb-14
11009963,10195191,intermediary of,,
11010723,10195391,intermediary of,,
11010815,10195393,intermediary of,,
11011842,10195394,intermediary of,,
10041498,10195459,same name and registration date as,,
11003055,10195459,intermediary of,,
11010723,10195484,intermediary of,,
11008711,10195551,intermediary of,,
11008891,10195580,intermediary of,,
11004738,10195762,intermediary of,,
12123247,10195840,shareholder of,,
12123291,10195840,shareholder of,,
11004202,10195840,intermediary of,,
11005827,10195976,intermediary of,,
11010595,10196062,intermediary of,,
11011957,10196251,intermediary of,,
12056220,10196467,shareholder of,7-Jul-05,
11004260,10196467,intermediary of,,
11012155,10196547,intermediary of,,
11000413,10196707,intermediary of,,
12011346,10196837,shareholder of,11-Aug-07,
12011347,10196837,shareholder of,11-Aug-07,
12011350,10196837,shareholder of,11-Aug-07,
12011351,10196837,shareholder of,11-Aug-07,
12011348,10196837,shareholder of,11-Aug-07,
12011349,10196837,shareholder of,11-Aug-07,
11004269,10196837,intermediary of,,
11010739,10196896,intermediary of,,
11011118,10196948,intermediary of,,
11011522,10197024,intermediary of,,
11013554,10197801,intermediary of,,
12027087,10198811,shareholder of,21-May-01,13-Nov-08
12121314,10198811,shareholder of,13-Nov-08,1-Aug-12
12163188,10198811,shareholder of,1-Aug-12,26-Aug-15
12027088,10198811,shareholder of,28-Dec-97,21-May-01
12126711,10198811,shareholder of,26-Aug-15,
11011474,10198811,intermediary of,,
11009217,10197069,intermediary of,,
11010966,10197106,intermediary of,,
11004393,10197135,intermediary of,,
11010458,10197227,intermediary of,,
11011609,10197345,intermediary of,,
12034714,10197588,shareholder of,18-Jun-92,4-Aug-92
12034715,10197588,shareholder of,4-Aug-92,25-Nov-92
12162443,10197588,shareholder of,4-May-01,
12034711,10197588,shareholder of,25-Nov-92,4-May-01
12034712,10197588,shareholder of,18-Jun-92,4-Aug-92
12034713,10197588,shareholder of,18-Jun-92,4-Aug-92
11011890,10197588,intermediary of,,
11004491,10197634,intermediary of,,
11010338,10197648,intermediary of,,
11007060,10198049,intermediary of,,
11011136,10198062,intermediary of,,
12003051,10198220,shareholder of,14-Jan-98,8-Dec-09
12003052,10198220,shareholder of,14-Jan-98,8-Dec-09
12139361,10198220,shareholder of,8-Dec-09,
12003049,10198220,shareholder of,14-Jan-98,8-Dec-09
12003048,10198220,shareholder of,14-Jan-98,8-Dec-09
12003053,10198220,shareholder of,14-Jan-98,8-Dec-09
11012297,10198220,intermediary of,,
11008711,10198241,intermediary of,,
11011609,10198318,intermediary of,,
11013379,10198347,intermediary of,,
11013910,10198371,intermediary of,,
11011609,10205785,intermediary of,,
12147514,10207375,shareholder of,,
12147515,10207375,shareholder of,,
11004324,10207375,intermediary of,,
12213485,10207424,shareholder of,23-Aug-10,6-Dec-10
12213486,10207424,shareholder of,23-Aug-10,6-Dec-10
12213486,10207424,shareholder of,6-Dec-10,26-Jan-15
12180239,10207424,shareholder of,26-Jan-15,
10153566,10207424,same name and registration date as,,
11006557,10207424,intermediary of,,
12115148,10207970,shareholder of,9-Dec-14,
13005830,10207970,beneficiary of,,
13005937,10207970,beneficiary of,,
13001113,10207970,beneficiary of,,
13002529,10207970,beneficiary of,,
11003045,10207970,intermediary of,,
11007414,10208093,intermediary of,,
11011123,10198495,intermediary of,,
11011673,10198538,intermediary of,,
11011609,10198595,intermediary of,,
12036022,10198657,shareholder of,,
11007057,10198657,intermediary of,,
12074853,10209370,shareholder of,22-May-13,17-Apr-14
12074852,10209370,shareholder of,17-Apr-14,
11009209,10209370,intermediary of,,
12105287,10209530,shareholder of,14-May-12,
11007414,10209530,intermediary of,,
12106252,10209657,shareholder of,28-Jun-12,
11005790,10209657,intermediary of,,
11011609,10199287,intermediary of,,
11011609,10199443,intermediary of,,
11011136,10199507,intermediary of,,
12088680,10200152,shareholder of,,
11002850,10200152,intermediary of,,
11011206,10200162,intermediary of,,
11001000,10200213,intermediary of,,
12037842,10200234,shareholder of,6-Dec-93,14-Dec-09
12037843,10200234,shareholder of,6-Dec-93,14-Dec-09
12037841,10200234,shareholder of,6-Dec-93,14-Dec-09
12213402,10200234,shareholder of,14-Dec-09,
12037844,10200234,shareholder of,6-Dec-93,14-Dec-09
12037845,10200234,shareholder of,6-Dec-93,14-Dec-09
11012297,10200234,intermediary of,,
11011474,10200629,intermediary of,,
12036313,10200715,shareholder of,23-Apr-99,6-Nov-12
12036312,10200715,shareholder of,23-Apr-99,6-Nov-12
12119129,10200715,shareholder of,6-Nov-12,
12036186,10200715,shareholder of,23-Apr-99,6-Nov-12
12122391,10200715,shareholder of,6-Nov-12,
12122390,10200715,shareholder of,6-Nov-12,
12122389,10200715,shareholder of,6-Nov-12,
12036314,10200715,shareholder of,23-Apr-99,6-Nov-12
12036319,10200715,shareholder of,23-Apr-99,6-Nov-12
12122392,10200715,shareholder of,6-Nov-12,
12036315,10200715,shareholder of,23-Apr-99,6-Nov-12
11002788,10200715,intermediary of,,
11001009,10209255,intermediary of,,
11011609,10200757,intermediary of,,
11011609,10200758,intermediary of,,
11001297,10200785,intermediary of,,
11004533,10200976,intermediary of,,
11004533,10201079,intermediary of,,
11010723,10201135,intermediary of,,
11013983,10201333,intermediary of,,
11011541,10201381,intermediary of,,
12176857,10201477,shareholder of,28-Apr-99,
12188838,10201477,shareholder of,28-Apr-99,
11001877,10201477,intermediary of,,
12066532,10201559,shareholder of,6-Jan-10,
12066531,10201559,shareholder of,6-Jan-10,
12066530,10201559,shareholder of,6-Jan-10,
12066428,10201559,shareholder of,6-Jan-10,
11004453,10201559,intermediary of,,
11010952,10201613,intermediary of,,
11001396,10201616,intermediary of,,
11010723,10201646,intermediary of,,
11008711,10201783,intermediary of,,
11011609,10201836,intermediary of,,
11013353,10201834,intermediary of,,
12067850,10201981,shareholder of,8-Jul-09,
12067849,10201981,shareholder of,8-Jul-09,
12067848,10201981,shareholder of,8-Jul-09,
11008964,10201981,intermediary of,,
12026447,10202241,shareholder of,5-Feb-03,24-Jul-06
12116294,10202241,shareholder of,24-Jul-06,
11002885,10202241,intermediary of,,
12002685,10202280,shareholder of,9-May-03,12-Nov-03
12002687,10202280,shareholder of,9-May-03,12-Nov-03
12002686,10202280,shareholder of,9-May-03,12-Nov-03
12107181,10202280,shareholder of,6-Aug-07,
12128504,10202280,shareholder of,12-Nov-03,
12080789,10202280,shareholder of,12-Nov-03,6-Aug-07
12107182,10202280,shareholder of,12-Nov-03,
11004409,10202280,intermediary of,,
12175471,10202485,shareholder of,1-May-09,
12175472,10202485,shareholder of,1-May-09,
11002386,10202485,intermediary of,,
11006557,10208760,intermediary of,,
11004533,10202814,intermediary of,,
11001000,10202652,intermediary of,,
12013799,10202775,shareholder of,26-Apr-05,
12013800,10202775,shareholder of,26-Apr-05,
12014268,10202775,shareholder of,26-Apr-05,
11001693,10202775,intermediary of,,
11004533,10202791,intermediary of,,
12200353,10202810,shareholder of,20-May-04,21-May-04
12200352,10202810,shareholder of,21-May-04,30-Jun-09
12200352,10202810,shareholder of,20-May-04,21-May-04
12151166,10202810,shareholder of,30-Jun-09,
12200353,10202810,shareholder of,21-May-04,30-Jun-09
11005718,10202810,intermediary of,,
11011609,10202804,intermediary of,,
11001286,10202948,intermediary of,,
11011609,10203061,intermediary of,,
11011609,10203065,intermediary of,,
12140594,10203235,shareholder of,29-Oct-09,
12089491,10203235,shareholder of,16-Oct-01,29-Oct-09
12089492,10203235,shareholder of,16-Oct-01,29-Oct-09
12140682,10203235,shareholder of,29-Oct-09,
11003045,10203235,intermediary of,,
11011609,10203355,intermediary of,,
11008711,10203759,intermediary of,,
11003839,10203598,intermediary of,,
11001877,10203629,intermediary of,,
12027652,10203740,shareholder of,31-Oct-05,
11001693,10203740,intermediary of,,
12141664,10209650,shareholder of,4-Sep-13,
11003044,10209650,intermediary of,,
12106743,10208507,shareholder of,22-Dec-14,
12106744,10208507,shareholder of,22-Dec-14,
12106745,10208507,shareholder of,9-Jun-11,22-Dec-14
12106746,10208507,shareholder of,22-Dec-14,
11007414,10208507,intermediary of,,
12109874,10204188,shareholder of,16-Nov-00,
12143756,10204188,shareholder of,22-Mar-99,16-Nov-00
12113715,10204188,shareholder of,12-Feb-99,22-Mar-99
11011609,10204188,intermediary of,,
12197492,10204273,shareholder of,25-Oct-07,
12150441,10204273,shareholder of,31-Mar-08,
11011474,10204273,intermediary of,,
11011609,10204355,intermediary of,,
12084437,10204403,shareholder of,13-Jul-07,
11003402,10204403,intermediary of,,
11008711,10208431,intermediary of,,
12109276,10204590,shareholder of,30-Apr-04,31-Mar-06
12133104,10204590,shareholder of,31-Mar-06,
11011474,10204590,intermediary of,,
12141757,10208575,shareholder of,12-Jun-15,
11005790,10208575,intermediary of,,
12101467,10204696,shareholder of,21-Jan-10,
11005206,10204696,intermediary of,,
12127949,10204727,shareholder of,30-Apr-10,
11002386,10204727,intermediary of,,
12095699,10204998,shareholder of,10-Mar-10,
12095698,10204998,shareholder of,10-Mar-10,
12095700,10204998,shareholder of,10-Mar-10,
11008711,10204998,intermediary of,,
12150441,10205114,shareholder of,20-Apr-08,
11011474,10205114,intermediary of,,
12151060,10208625,shareholder of,2-Jun-10,1-Oct-13
12115144,10208625,shareholder of,31-Jan-07,10-Jun-08
12098429,10208625,shareholder of,1-Oct-13,
12161501,10208625,shareholder of,10-Jun-08,2-Jun-10
13004403,10208625,beneficiary of,,
11011609,10208625,intermediary of,,
12164543,10205534,shareholder of,11-Mar-11,
11011609,10205534,intermediary of,,
12169640,10205587,shareholder of,11-Nov-06,
11001877,10205587,intermediary of,,
12177083,10205596,shareholder of,8-May-03,
12177084,10205596,shareholder of,8-May-03,
11001877,10205596,intermediary of,,
12131718,10207485,shareholder of,15-Jun-11,
11011474,10207485,intermediary of,,
12140432,10205709,shareholder of,14-Apr-11,
11003045,10205709,intermediary of,,
12053337,10205728,shareholder of,7-Apr-11,6-Dec-12
12062496,10205728,shareholder of,6-Dec-12,
11007414,10205728,intermediary of,,
11012627,10206112,intermediary of,,
11003916,10205978,intermediary of,,
12160432,10206122,shareholder of,3-Jun-11,
12187744,10206122,shareholder of,3-Jun-11,1-Apr-13
12129437,10206122,shareholder of,1-Apr-13,
11011609,10206122,intermediary of,,
13000390,10206078,beneficiary of,,
11001995,10206078,intermediary of,,
11009160,10206196,intermediary of,,
11001877,10206280,intermediary of,,
11003046,10206403,intermediary of,,
12111692,10206634,shareholder of,20-May-11,
12111691,10206634,shareholder of,20-May-11,
11005206,10206634,intermediary of,,
12149297,10206645,shareholder of,20-May-11,
11005206,10206645,intermediary of,,
12148020,10206658,shareholder of,28-Apr-11,
11006557,10206658,intermediary of,,
12099120,10206787,shareholder of,16-Sep-10,
11007589,10206787,intermediary of,,
12128699,10206796,shareholder of,29-Jun-10,
12185114,10206796,shareholder of,29-Jun-10,
12170317,10206796,shareholder of,10-Mar-09,29-Jun-10
12128699,10206796,shareholder of,10-Mar-09,29-Jun-10
11011609,10206796,intermediary of,,
12136012,10206813,shareholder of,12-Oct-10,
11005097,10206813,intermediary of,,
12199163,10206816,shareholder of,22-Jan-09,
12200122,10206816,shareholder of,22-Jan-09,
12213539,10206816,shareholder of,22-Jan-09,
11000811,10206816,intermediary of,,
11001877,10206846,intermediary of,,
12140535,10206940,shareholder of,4-Jun-10,
11006557,10206940,intermediary of,,
12108139,10207670,shareholder of,14-Mar-13,
12108138,10207670,shareholder of,14-Mar-13,
11005206,10207670,intermediary of,,
12139109,10207973,shareholder of,17-Oct-14,
12139110,10207973,shareholder of,17-Oct-14,
11007414,10207973,intermediary of,,
12105282,10207127,shareholder of,13-Jan-12,
11007414,10207127,intermediary of,,
10147675,10207303,same name and registration date as,,
11012911,10207303,intermediary of,,
10144136,10207320,same name and registration date as,,
11012911,10207320,intermediary of,,
11011609,10207385,intermediary of,,
12084660,10207478,shareholder of,21-Mar-07,1-Jun-12
12084659,10207478,shareholder of,30-Jun-01,21-Mar-07
12152393,10207478,shareholder of,1-Jun-12,
11004533,10207478,intermediary of,,
12204115,10207531,shareholder of,10-Jan-11,
11002129,10207531,intermediary of,,
12140635,10207932,shareholder of,9-Jan-15,
11005790,10207932,intermediary of,,
12158035,10207525,shareholder of,31-May-11,
12158034,10207525,shareholder of,31-May-11,
12158033,10207525,shareholder of,31-May-11,
11003444,10207525,intermediary of,,
11003402,10207604,intermediary of,,
11011609,10207835,intermediary of,,
12199806,10207896,shareholder of,17-Nov-14,
11008752,10207896,intermediary of,,
12222274,10207926,shareholder of,20-Aug-15,
11005790,10207926,intermediary of,,
12174110,10207942,shareholder of,28-Jul-11,14-Nov-11
12170764,10207942,shareholder of,14-Nov-11,
11003444,10207942,intermediary of,,
12110587,10207947,shareholder of,8-Oct-14,
12110611,10207947,shareholder of,8-Oct-14,
11005206,10207947,intermediary of,,
12221005,10208011,shareholder of,6-Feb-15,
13010171,10208011,beneficiary of,,
11009006,10208011,intermediary of,,
12200200,10208035,shareholder of,19-Nov-14,
12200201,10208035,shareholder of,19-Nov-14,
11007414,10208035,intermediary of,,
12128165,10208122,shareholder of,21-Apr-15,
12128164,10208122,shareholder of,21-Apr-15,
12128166,10208122,shareholder of,21-Apr-15,
11007414,10208122,intermediary of,,
12172571,10208157,shareholder of,25-Feb-13,
11007579,10208157,intermediary of,,
12130874,10208162,shareholder of,16-Jun-15,
12141747,10208162,shareholder of,27-Feb-13,
13004394,10208162,beneficiary of,,
11003959,10208162,intermediary of,,
12172093,10208174,shareholder of,15-Mar-13,
12172010,10208174,shareholder of,15-Mar-13,
12172092,10208174,shareholder of,15-Mar-13,
11009160,10208174,intermediary of,,
12164292,10208181,shareholder of,8-Dec-08,10-Aug-09
12180891,10208181,shareholder of,8-Dec-08,10-Aug-09
12193998,10208181,shareholder of,10-Aug-09,
12193997,10208181,shareholder of,8-Dec-08,10-Aug-09
12193999,10208181,shareholder of,8-Dec-08,10-Aug-09
11003303,10208181,intermediary of,,
12135407,10208243,shareholder of,8-Oct-03,26-Aug-11
12011327,10208243,shareholder of,16-Apr-91,8-Oct-03
12170785,10208243,shareholder of,20-Jan-12,
12154821,10208243,shareholder of,26-Aug-11,20-Jan-12
12011378,10208243,shareholder of,16-Apr-91,8-Oct-03
11003916,10208243,intermediary of,,
11011609,10208307,intermediary of,,
12105286,10208356,shareholder of,26-Mar-12,
11007414,10208356,intermediary of,,
12222534,10208472,shareholder of,9-Feb-06,
11001877,10208472,intermediary of,,
11006897,10208970,intermediary of,,
12151496,10208562,shareholder of,29-May-15,
12151497,10208562,shareholder of,29-May-15,
13003898,10208562,beneficiary of,,
11003046,10208562,intermediary of,,
12063880,10208568,shareholder of,4-Jun-15,
13012145,10208568,beneficiary of,,
11009160,10208568,intermediary of,,
11011609,10208637,intermediary of,,
12151209,10208843,shareholder of,20-Aug-13,
12150226,10208843,shareholder of,20-Aug-13,
11012999,10208843,intermediary of,,
12193937,10208856,shareholder of,1-Dec-09,
12039276,10208856,shareholder of,20-Nov-09,
11006557,10208856,intermediary of,,
12160950,10208858,shareholder of,27-Jan-11,
11001877,10208858,intermediary of,,
12019663,10209209,shareholder of,18-Sep-12,
12019662,10209209,shareholder of,18-Sep-12,
12019665,10209209,shareholder of,18-Sep-12,
12019664,10209209,shareholder of,12-Apr-12,18-Sep-12
12019661,10209209,shareholder of,18-Sep-12,
11007916,10209209,intermediary of,,
12197816,10209212,shareholder of,4-Sep-13,
11006557,10209212,intermediary of,,
12141270,10209214,shareholder of,16-Sep-13,
11007414,10209214,intermediary of,,
12072984,10209204,shareholder of,18-Sep-12,
12072985,10209204,shareholder of,18-Sep-12,
12072980,10209204,shareholder of,18-Feb-12,18-Sep-12
12072981,10209204,shareholder of,18-Feb-12,18-Sep-12
12072982,10209204,shareholder of,18-Sep-12,
12072983,10209204,shareholder of,18-Sep-12,
11007916,10209204,intermediary of,,
12102544,10209142,shareholder of,5-Dec-11,
11007414,10209142,intermediary of,,
12099694,10209274,shareholder of,24-Sep-13,
11007579,10209274,intermediary of,,
13002998,10209315,beneficiary of,,
12106739,10209315,shareholder of,17-Apr-12,
12160843,10209315,shareholder of,17-Apr-12,
11009769,10209315,intermediary of,,
12140288,10209343,shareholder of,9-Jul-15,
12140287,10209343,shareholder of,9-Jul-15,
11009128,10209343,intermediary of,,
12126598,10209418,shareholder of,23-May-13,
11007414,10209418,intermediary of,,
12176485,10209462,shareholder of,4-Sep-12,
11006557,10209462,intermediary of,,
12103263,10209475,shareholder of,8-May-12,
11007414,10209475,intermediary of,,
13004006,10209614,beneficiary of,,
13001624,10209614,beneficiary of,,
12220606,10209614,shareholder of,14-Jun-13,
12220574,10209614,shareholder of,14-Jun-13,
11009828,10209614,intermediary of,,
12109472,10209681,shareholder of,2-Jan-14,
12109473,10209681,shareholder of,2-Jan-14,
11005206,10209681,intermediary of,,
12071901,10209708,shareholder of,28-Oct-10,9-Apr-13
12071902,10209708,shareholder of,9-Apr-13,
11004324,10209708,intermediary of,,
12170055,10209740,shareholder of,17-Feb-14,
11007579,10209740,intermediary of,,
12141764,10209757,shareholder of,6-Mar-14,
13010640,10209757,beneficiary of,,
13008444,10209757,beneficiary of,,
11005790,10209757,intermediary of,,
12066859,10209824,shareholder of,10-Mar-11,
12066858,10209824,shareholder of,10-Mar-11,
12066857,10209824,shareholder of,10-Mar-11,
12066856,10209824,shareholder of,10-Mar-11,
11005066,10209824,intermediary of,,
12110429,10209969,shareholder of,7-Apr-14,
12110428,10209969,shareholder of,7-Apr-14,
11005206,10209969,intermediary of,,
12199607,10209922,shareholder of,12-Mar-14,
11007579,10209922,intermediary of,,
12168351,10209926,shareholder of,6-Jun-07,15-Jun-10
12116018,10209926,shareholder of,6-Jun-07,15-Jun-10
12168352,10209926,shareholder of,6-Jun-07,15-Jun-10
12103044,10209926,shareholder of,6-Jun-07,15-Jun-10
12116018,10209926,shareholder of,15-Jun-10,5-Nov-14
12168350,10209926,shareholder of,6-Jun-07,15-Jun-10
12168349,10209926,shareholder of,6-Jun-07,15-Jun-10
12115928,10209926,shareholder of,5-Nov-14,
12168443,10209926,shareholder of,5-Nov-14,
12103044,10209926,shareholder of,15-Jun-10,5-Nov-14
12168349,10209926,shareholder of,15-Jun-10,5-Nov-14
12168350,10209926,shareholder of,15-Jun-10,5-Nov-14
12033876,10209926,shareholder of,5-Nov-14,
12169801,10209926,shareholder of,5-Nov-14,
11003045,10209926,intermediary of,,
12107346,10209928,shareholder of,7-Mar-14,
13000041,10209928,beneficiary of,,
11009084,10209928,intermediary of,,
11006118,10209983,intermediary of,,
11009818,10210079,intermediary of,,
12080918,10210162,shareholder of,13-May-11,
12080917,10210162,shareholder of,13-May-11,
12080920,10210162,shareholder of,13-May-11,
12080919,10210162,shareholder of,13-May-11,
11012770,10210162,intermediary of,,
12211983,10210174,shareholder of,27-Mar-07,
11003839,10210174,intermediary of,,
12145802,10210212,shareholder of,6-May-14,
11007579,10210212,intermediary of,,
12219513,10210218,shareholder of,11-Jun-14,
11012999,10210218,intermediary of,,
12154311,10210226,shareholder of,6-Jan-14,
11007126,10210226,intermediary of,,
11013953,10210277,intermediary of,,
12114012,10210286,shareholder of,7-Aug-14,
11005206,10210286,intermediary of,,
12135122,10210293,shareholder of,19-Sep-14,
12214688,10210293,shareholder of,19-Sep-14,
11006425,10210293,intermediary of,,
12112518,10210298,shareholder of,17-Jul-14,
11009032,10210298,intermediary of,,
12197394,10210305,shareholder of,25-Aug-14,
11007414,10210305,intermediary of,,
12147644,10210316,shareholder of,19-Sep-14,
11006425,10210316,intermediary of,,
12214178,10210318,shareholder of,28-Aug-14,
12214118,10210318,shareholder of,28-Aug-14,
12214119,10210318,shareholder of,28-Aug-14,
12214117,10210318,shareholder of,28-Aug-14,
11007414,10210318,intermediary of,,
12142342,10210326,shareholder of,9-Sep-14,
11003046,10210326,intermediary of,,
12184734,10210337,shareholder of,2-Oct-14,
12184827,10210337,shareholder of,2-Oct-14,
11007414,10210337,intermediary of,,
10147260,10210424,same name and registration date as,,
11012911,10210424,intermediary of,,
12215105,10210486,shareholder of,7-May-09,
12215106,10210486,shareholder of,7-May-09,
11003343,10210486,intermediary of,,
12217813,10210544,shareholder of,24-Aug-10,18-Jan-11
12217813,10210544,shareholder of,18-Jan-11,
11006557,10210544,intermediary of,,
12149590,10210574,shareholder of,2-Jun-06,
11003046,10210574,intermediary of,,
11002569,10210628,intermediary of,,
11010815,10210608,intermediary of,,
12141948,10210626,shareholder of,2-Nov-15,
12141947,10210626,shareholder of,2-Nov-15,
13012157,10210626,beneficiary of,,
11006557,10210626,intermediary of,,
12094174,10210850,shareholder of,17-Jul-14,
11003303,10210850,intermediary of,,
13006734,10210882,beneficiary of,,
13004801,10210882,beneficiary of,,
13002718,10210882,beneficiary of,,
12141136,10210882,shareholder of,24-Apr-14,
11002569,10210882,intermediary of,,
12207728,10210922,shareholder of,12-Dec-11,
11005790,10210922,intermediary of,,
12075581,10210928,shareholder of,30-Oct-12,
11004453,10210928,intermediary of,,
12199122,10211038,shareholder of,19-May-14,
13002108,10211038,beneficiary of,,
11008610,10211038,intermediary of,,
12154523,10211042,shareholder of,19-May-14,
13007391,10211042,beneficiary of,,
11008610,10211042,intermediary of,,
11011609,10211220,intermediary of,,
12205282,10211082,shareholder of,21-Nov-12,
12205281,10211082,shareholder of,21-Nov-12,
12205283,10211082,shareholder of,21-Nov-12,
11003045,10211082,intermediary of,,
12168209,10211084,shareholder of,30-Nov-12,
12168210,10211084,shareholder of,30-Nov-12,
11003045,10211084,intermediary of,,
12158225,10211104,shareholder of,31-Aug-12,
11006557,10211104,intermediary of,,
11008711,10211210,intermediary of,,
12146339,10211207,shareholder of,30-Mar-07,
12134271,10211207,shareholder of,25-Feb-14,
12134270,10211207,shareholder of,25-Feb-14,
12131362,10211207,shareholder of,31-May-08,
12101159,10211207,shareholder of,30-Mar-07,
12131362,10211207,shareholder of,30-Mar-07,
11003916,10211207,intermediary of,,
11011609,10211221,intermediary of,,
11010815,10211237,intermediary of,,
11003176,10211360,intermediary of,,
12223171,10211386,shareholder of,3-Dec-14,
11009457,10211386,intermediary of,,
12132448,10211456,shareholder of,16-Dec-14,
11003343,10211456,intermediary of,,
12049134,10211509,shareholder of,9-Jan-87,
11012617,10211509,intermediary of,,
10159365,10211531,same name and registration date as,,
11002488,10211531,intermediary of,,
11011609,10211545,intermediary of,,
11011609,10211582,intermediary of,,
12215941,10211603,shareholder of,20-Apr-09,
11011609,10211603,intermediary of,,
12108439,10211613,shareholder of,26-Apr-11,
11011609,10211613,intermediary of,,
10160105,10211694,same name and registration date as,,
11002488,10211694,intermediary of,,
12134809,10211804,shareholder of,23-Jul-15,
11010312,10211804,intermediary of,,
11003027,10211973,intermediary of,,
12098429,10212033,shareholder of,1-Apr-13,
11011609,10212033,intermediary of,,
12222851,10212049,shareholder of,10-Dec-10,
11009936,10212049,intermediary of,,
11002967,10212098,intermediary of,,
12178167,10212102,shareholder of,4-Aug-05,
12178166,10212102,shareholder of,4-Aug-05,
11012917,10212102,intermediary of,,
11011609,10212172,intermediary of,,
11003260,10212195,intermediary of,,
11011609,10212333,intermediary of,,
11011609,10212334,intermediary of,,
11011609,10212348,intermediary of,,
11011609,10212378,intermediary of,,
11010253,10212507,intermediary of,,
11011673,10212514,intermediary of,,
11010815,10212523,intermediary of,,
11010815,10212524,intermediary of,,
11014033,10212683,intermediary of,,
11011609,10212706,intermediary of,,
11011609,10212711,intermediary of,,
11010815,10212713,intermediary of,,
11011609,10212716,intermediary of,,
12151945,10212767,shareholder of,18-Dec-12,
11002569,10212767,intermediary of,,
11011609,10212802,intermediary of,,
11007528,10212820,intermediary of,,
11010815,10212826,intermediary of,,
12164148,10212840,shareholder of,11-Apr-97,2-Sep-02
